file,page,text,font_size,is_bold,x0,y0,color,is_italic,casing,text_length,is_underline,font_family,stopword_ratio
test1.pdf,2,a.,11.0,True,126.0,278.10198974609375,#000000,False,mixed,2,False,Arial-BoldMT,1.0
test1.pdf,2,Donors should request data from humanitarian organizations in ways that put the,11.0,False,144.0,278.10198974609375,#000000,False,sentence,79,False,ArialMT,0.4166666666666667
test1.pdf,2,rights and needs of affected populations at the center.,11.0,False,144.0,293.10198974609375,#000000,False,mixed,55,False,ArialMT,0.4444444444444444
test1.pdf,2,b. Humanitarian organizations should ensure that data sharing processes are,11.0,True,126.0,308.10198974609375,#000000,False,mixed,75,False,Arial-BoldMT,0.3
test1.pdf,2,designed and implemented in ways that put the rights and needs of affected,11.0,False,144.0,323.10198974609375,#000000,False,mixed,74,False,ArialMT,0.46153846153846156
test1.pdf,2,populations at the center throughout the data lifecycle.,11.0,False,144.0,338.10198974609375,#000000,False,mixed,56,False,ArialMT,0.375
test1.pdf,2,c.,11.0,True,126.0,353.10198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,2,Humanitarian organizations should ensure the possibility for the affected,11.0,False,144.0,353.10198974609375,#000000,False,sentence,73,False,ArialMT,0.4444444444444444
test1.pdf,2,"population to exercise their personal data protection rights, including the right to",11.0,False,144.0,368.10198974609375,#000000,False,mixed,84,False,ArialMT,0.3333333333333333
test1.pdf,2,"information, the right to access, the right to correction and the right to erasure.",11.0,False,144.0,383.10198974609375,#000000,False,mixed,83,False,ArialMT,0.5
test1.pdf,2,d. Humanitarian organizations should inform affected people about the planned,11.0,True,126.0,398.10198974609375,#000000,False,mixed,77,False,Arial-BoldMT,0.4
test1.pdf,2,sharing of their data and ensure that affected people understand the full data,11.0,False,144.0,413.10198974609375,#000000,False,mixed,78,False,ArialMT,0.38461538461538464
test1.pdf,2,"lifecycle’ (e.g., which entities will have access to the data at different stages and",11.0,False,144.0,428.10198974609375,#000000,False,mixed,85,False,ArialMT,0.4666666666666667
test1.pdf,2,for what purpose).,11.0,False,144.0,443.10198974609375,#000000,False,mixed,18,False,ArialMT,0.6666666666666666
test1.pdf,2,e.,11.0,True,126.0,458.10198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,2,"Humanitarian organizations should ensure, to the greatest possible extent,",11.0,False,144.0,458.10198974609375,#000000,False,sentence,74,False,ArialMT,0.3333333333333333
test1.pdf,2,"adequate involvement of affected people in the design, implementation,",11.0,False,144.0,473.10198974609375,#000000,False,mixed,70,False,ArialMT,0.3333333333333333
test1.pdf,2,monitoring and evaluation of data management activities.,11.0,False,144.0,488.10198974609375,#000000,False,mixed,56,False,ArialMT,0.2857142857142857
test1.pdf,2,2.,11.0,True,90.0,518.1019897460938,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,2,Specify and clearly communicate the purposes of data sharing and the type of,11.0,True,108.0,518.1019897460938,#000000,False,sentence,76,False,Arial-BoldMT,0.46153846153846156
test1.pdf,2,data required for these purposes in a given context.,11.0,True,108.0,533.1019897460938,#000000,False,mixed,52,False,Arial-BoldMT,0.4444444444444444
test1.pdf,2,a.,11.0,True,126.0,548.1019897460938,#000000,False,mixed,2,False,Arial-BoldMT,1.0
test1.pdf,2,Donors should specify and articulate the purposes of data sharing and the type of,11.0,False,144.0,548.1019897460938,#000000,False,sentence,81,False,ArialMT,0.5
test1.pdf,2,disaggregated data required for these purposes for all data requests in a given,11.0,False,144.0,563.1019897460938,#000000,False,mixed,79,False,ArialMT,0.46153846153846156
test1.pdf,2,context.,11.0,False,144.0,578.1019897460938,#000000,False,mixed,8,False,ArialMT,0.0
test1.pdf,2,b. Donors should uphold data minimization by only requesting the information,11.0,True,126.0,593.1019897460938,#000000,False,mixed,76,False,Arial-BoldMT,0.36363636363636365
test1.pdf,2,required to meet the specified purpose and striving to ensure that the data is not,11.0,False,144.0,608.1019897460938,#000000,False,mixed,82,False,ArialMT,0.5333333333333333
test1.pdf,2,used in any other way.,11.0,False,144.0,623.1019897460938,#000000,False,mixed,22,False,ArialMT,0.6
test1.pdf,2,11 Donor Cash Forum Statement and Guiding Principles on Interoperability of Data Systems in Humanitarian Cash Programming,8.0,False,72.0,697.7698364257812,#000000,False,mixed,121,False,ArialMT,0.23529411764705882
test1.pdf,2,(2022). Available here: https://www.calpnetwork.org/wp-content/uploads/ninja-forms/2/DCF-Interoperability-Statement-FINAL.pdf,8.0,False,72.0,710.6878051757812,#000000,False,mixed,125,False,ArialMT,0.05555555555555555
test1.pdf,2,10 https://www.ghdinitiative.org/assets/files/GHD%20Principles%20and%20Good%20Practice/GHD%20Principles.pdf,8.0,False,72.0,688.0198364257812,#00796B,False,mixed,107,False,ArialMT,0.0
test1.pdf,2,"9 ​ICRC, Handbook on Data Protection in Humanitarian Action (2020). Available here:",8.0,False,72.0,668.5198364257812,#000000,False,mixed,83,False,ArialMT,0.25
test1.pdf,2,https://www.icrc.org/en/data-protection-humanitarian-actionhandbook,8.0,False,72.0,681.4378051757812,#000000,False,mixed,67,False,ArialMT,0.0
test1.pdf,2,8 IASC Operational Guidance on Data Responsibility in Humanitarian Action (2021)). Available here::,8.0,False,72.0,649.0198364257812,#000000,False,mixed,99,False,ArialMT,0.23076923076923078
test1.pdf,2,https://interagencystandingcommittee.org/operational-response/iasc-operational-guidance-data-responsibility-humanitarian-action,8.0,False,72.0,661.9378051757812,#000000,False,mixed,127,False,ArialMT,0.0
test1.pdf,2,3,8.0,False,535.5551147460938,730.1878051757812,#000000,False,mixed,1,False,ArialMT,0.0
test1.pdf,3,c.,11.0,True,126.0,72.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,3,Humanitarian organizations should document all requests for data and ensure,11.0,False,144.0,72.60198974609375,#000000,False,sentence,75,False,ArialMT,0.4
test1.pdf,3,consistency in responding to these requests over time.,11.0,False,144.0,87.60198974609375,#000000,False,mixed,54,False,ArialMT,0.5
test1.pdf,3,d. Donors should avoid making ad hoc requests for data that falls outside the terms,11.0,True,126.0,102.60198974609375,#000000,False,mixed,83,False,Arial-BoldMT,0.3333333333333333
test1.pdf,3,of established agreements and/or in addition to what is required to meet the,11.0,False,144.0,117.60198974609375,#000000,False,mixed,76,False,ArialMT,0.6428571428571429
test1.pdf,3,purpose(s) for data sharing as originally specified and agreed. Such requests,11.0,False,144.0,132.60198974609375,#000000,False,mixed,77,False,ArialMT,0.4166666666666667
test1.pdf,3,"should always be made in writing and should specify which data is required, the",11.0,False,144.0,147.60198974609375,#000000,False,mixed,79,False,ArialMT,0.5714285714285714
test1.pdf,3,"format desired, the intended use of the data, and the purposes of data sharing in",11.0,False,144.0,162.60198974609375,#000000,False,mixed,81,False,ArialMT,0.4666666666666667
test1.pdf,3,a given context.,11.0,False,144.0,177.60198974609375,#000000,False,mixed,16,False,ArialMT,0.3333333333333333
test1.pdf,3,3.,11.0,True,90.0,207.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,3,Clarify and formalize requirements for responsible data sharing and establish,11.0,True,108.0,207.60198974609375,#000000,False,sentence,77,False,Arial-BoldMT,0.3
test1.pdf,3,appropriate agreements to support implementation in different contexts.,11.0,True,108.0,222.60198974609375,#000000,False,mixed,71,False,Arial-BoldMT,0.25
test1.pdf,3,a.,11.0,True,126.0,237.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,1.0
test1.pdf,3,Donors should clearly articulate their data requirements at the outset of a,11.0,False,144.0,237.60198974609375,#000000,False,sentence,75,False,ArialMT,0.5
test1.pdf,3,"collaboration, so that responsible data sharing practices can be agreed and",11.0,False,144.0,252.60198974609375,#000000,False,mixed,75,False,ArialMT,0.45454545454545453
test1.pdf,3,reflected in the grant agreement (and related documents). This includes,11.0,False,144.0,267.60198974609375,#000000,False,mixed,71,False,ArialMT,0.4
test1.pdf,3,specifying the ways in which data should be handled by all parties involved,11.0,False,144.0,282.60198974609375,#000000,False,mixed,75,False,ArialMT,0.5384615384615384
test1.pdf,3,across the data lifecycle in-line with sector-wide standards.,11.0,False,144.0,297.60198974609375,#000000,False,mixed,61,False,ArialMT,0.3
test1.pdf,3,b. Donors should monitor how these requirements are implemented in different,11.0,True,126.0,312.60198974609375,#000000,False,mixed,76,False,Arial-BoldMT,0.45454545454545453
test1.pdf,3,response environments as part of existing compliance and/or quality assurance,11.0,False,144.0,327.60198974609375,#000000,False,mixed,77,False,ArialMT,0.36363636363636365
test1.pdf,3,processes and offer support to their staff to foster consistent adherence to,11.0,False,144.0,342.60198974609375,#000000,False,mixed,76,False,ArialMT,0.4166666666666667
test1.pdf,3,agreed requirements over time.,11.0,False,144.0,357.60198974609375,#000000,False,mixed,30,False,ArialMT,0.25
test1.pdf,3,c.,11.0,True,126.0,372.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,3,Humanitarian organizations and donors should include clear terms for,11.0,False,144.0,372.60198974609375,#000000,False,sentence,68,False,ArialMT,0.3333333333333333
test1.pdf,3,"responsible data sharing when negotiating relevant contracts and/or agreements,",11.0,False,144.0,387.60198974609375,#000000,False,mixed,79,False,ArialMT,0.3
test1.pdf,3,including with third parties.,11.0,False,144.0,402.60198974609375,#000000,False,mixed,29,False,ArialMT,0.25
test1.pdf,3,This includes defining responsibilities for responsible,11.0,False,283.921142578125,402.60198974609375,#000000,False,sentence,55,False,ArialMT,0.3333333333333333
test1.pdf,3,12,6.600000381469727,False,273.5285339355469,402.2292785644531,#000000,False,mixed,2,False,ArialMT,0.0
test1.pdf,3,data sharing throughout the data lifecycle and considerations regarding data,11.0,False,144.0,417.60198974609375,#000000,False,mixed,76,False,ArialMT,0.2
test1.pdf,3,"sensitivity, data security, and data retention and destruction, among others. The",11.0,False,144.0,432.60198974609375,#000000,False,mixed,81,False,ArialMT,0.2727272727272727
test1.pdf,3,"terms should also account for context-specific policy, legal and regulatory",11.0,False,144.0,447.60198974609375,#000000,False,mixed,75,False,ArialMT,0.2727272727272727
test1.pdf,3,"frameworks, as well as common protocols for responsible data sharing within the",11.0,False,144.0,462.60198974609375,#000000,False,mixed,79,False,ArialMT,0.3333333333333333
test1.pdf,3,humanitarian community (e.g. system-wide information sharing protocols).,11.0,False,144.0,477.60198974609375,#000000,False,mixed,72,False,ArialMT,0.0
test1.pdf,3,4.,11.0,True,90.0,507.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,3,Use a common approach for assessing and mitigating risks related to data,11.0,True,108.0,507.60198974609375,#000000,False,sentence,72,False,Arial-BoldMT,0.3333333333333333
test1.pdf,3,sharing specific to humanitarian contexts.,11.0,True,108.0,522.6019897460938,#000000,False,mixed,42,False,Arial-BoldMT,0.2
test1.pdf,3,a.,11.0,True,126.0,537.6019897460938,#000000,False,mixed,2,False,Arial-BoldMT,1.0
test1.pdf,3,Humanitarian organizations and donors should conduct a data impact,11.0,False,144.0,537.6019897460938,#000000,False,sentence,66,False,ArialMT,0.3333333333333333
test1.pdf,3,"assessment for different data sharing activities, accounting to context-specific",11.0,False,144.0,552.6019897460938,#000000,False,mixed,80,False,ArialMT,0.2
test1.pdf,3,factors and dynamics that may influence the likelihood or severity of a risk related,11.0,False,144.0,567.6019897460938,#000000,False,mixed,84,False,ArialMT,0.42857142857142855
test1.pdf,3,to data sharing. This can be done jointly or by each collaborating organization.,11.0,False,144.0,582.6019897460938,#000000,False,mixed,80,False,ArialMT,0.5384615384615384
test1.pdf,3,b. Humanitarian organizations and donors should establish mitigation measures to,11.0,True,126.0,597.6019897460938,#000000,False,mixed,80,False,Arial-BoldMT,0.3
test1.pdf,3,"address potential risks related to data sharing, notably for the affected",11.0,False,144.0,612.6019897460938,#000000,False,mixed,73,False,ArialMT,0.2727272727272727
test1.pdf,3,populations and individuals or groups at risk.,11.0,False,144.0,627.6019897460938,#000000,False,mixed,46,False,ArialMT,0.42857142857142855
test1.pdf,3,c.,11.0,True,126.0,642.6019897460938,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,3,Humanitarian organizations and donors should monitor the effectiveness of risk,11.0,False,144.0,642.6019897460938,#000000,False,sentence,78,False,ArialMT,0.4
test1.pdf,3,mitigation measures throughout the course of the data sharing activity.,11.0,False,144.0,657.6019897460938,#000000,False,mixed,71,False,ArialMT,0.3
test1.pdf,3,"12 This includes, inter alia, Third Party Monitors (TPMs), Financial Service Providers (FSPs), and individual and institutional",8.0,False,72.0,697.7698364257812,#000000,True,mixed,127,False,ArialMT,0.17647058823529413
test1.pdf,3,consultants involved in data management.,8.0,False,72.0,710.6878051757812,#000000,False,mixed,40,False,ArialMT,0.2
test1.pdf,3,4,8.0,False,535.5551147460938,730.1878051757812,#000000,False,mixed,1,False,ArialMT,0.0
test1.pdf,4,5.,11.0,True,90.0,72.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,4,Invest in the capacity required to develop and uphold sector-wide approaches for,11.0,True,108.0,72.60198974609375,#000000,False,sentence,80,False,Arial-BoldMT,0.38461538461538464
test1.pdf,4,data responsibility throughout the data lifecycle.,11.0,True,108.0,87.60198974609375,#000000,False,mixed,50,False,Arial-BoldMT,0.16666666666666666
test1.pdf,4,a.,11.0,True,126.0,102.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,1.0
test1.pdf,4,Humanitarian organizations and donors should establish and maintain robust,11.0,False,144.0,102.60198974609375,#000000,False,sentence,74,False,ArialMT,0.3333333333333333
test1.pdf,4,policies and procedures for responsible data management. This includes,11.0,False,144.0,117.60198974609375,#000000,False,mixed,70,False,ArialMT,0.3333333333333333
test1.pdf,4,promoting the use of humanitarian standards and related frameworks for data,11.0,False,144.0,132.60198974609375,#000000,False,mixed,75,False,ArialMT,0.36363636363636365
test1.pdf,4,"responsibility, such as the IASC Operational Guidance on Data Responsibility.",11.0,False,144.0,147.60198974609375,#000000,False,mixed,77,False,ArialMT,0.4
test1.pdf,4,b. Humanitarian organizations and donors should establish appropriate tools and,11.0,True,126.0,162.60198974609375,#000000,False,mixed,79,False,Arial-BoldMT,0.3
test1.pdf,4,"services, including those required for data security across the different steps in",11.0,False,144.0,177.60198974609375,#000000,False,mixed,82,False,ArialMT,0.3333333333333333
test1.pdf,4,the data lifecycle.,11.0,False,144.0,192.60198974609375,#000000,False,mixed,19,False,ArialMT,0.3333333333333333
test1.pdf,4,c.,11.0,True,126.0,207.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,4,Humanitarian organizations and donors should train staff on the requirements for,11.0,False,144.0,207.60198974609375,#000000,False,sentence,80,False,ArialMT,0.45454545454545453
test1.pdf,4,responsible data sharing and use. This should include clear instructions on how,11.0,False,144.0,222.60198974609375,#000000,False,mixed,79,False,ArialMT,0.4166666666666667
test1.pdf,4,the present framework applies in different operational settings and with different,11.0,False,144.0,237.60198974609375,#000000,False,mixed,82,False,ArialMT,0.36363636363636365
test1.pdf,4,counterparts.,11.0,False,144.0,252.60198974609375,#000000,False,mixed,13,False,ArialMT,0.0
test1.pdf,4,d. Humanitarian organizations and donors should offer financial and technical,11.0,True,126.0,267.60198974609375,#000000,False,mixed,77,False,Arial-BoldMT,0.4
test1.pdf,4,support to partners as required to uphold sector-wide standards for data,11.0,False,144.0,282.60198974609375,#000000,False,mixed,72,False,ArialMT,0.3333333333333333
test1.pdf,4,responsibility throughout the data lifecycle.,11.0,False,144.0,297.60198974609375,#000000,False,mixed,45,False,ArialMT,0.2
test1.pdf,4,6.,11.0,True,90.0,327.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,4,"Contribute to joint advocacy, learning and development of additional guidelines",11.0,True,108.0,327.60198974609375,#000000,False,sentence,79,False,Arial-BoldMT,0.3
test1.pdf,4,for responsible data sharing.,11.0,True,108.0,342.60198974609375,#000000,False,mixed,29,False,Arial-BoldMT,0.25
test1.pdf,4,a.,11.0,True,126.0,357.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,1.0
test1.pdf,4,Humanitarian organizations and donors should proactively communicate about,11.0,False,144.0,357.60198974609375,#000000,False,sentence,74,False,ArialMT,0.375
test1.pdf,4,"the benefits of responsible data sharing, including lessons learned about",11.0,False,144.0,372.60198974609375,#000000,False,mixed,73,False,ArialMT,0.3
test1.pdf,4,mitigating risks.,11.0,False,144.0,387.60198974609375,#000000,False,mixed,17,False,ArialMT,0.0
test1.pdf,4,b. Humanitarian organizations and donors should support learning and,11.0,True,126.0,402.60198974609375,#000000,False,mixed,68,False,Arial-BoldMT,0.3333333333333333
test1.pdf,4,"accountability initiatives for the safe, ethical and effective management of data in",11.0,False,144.0,417.60198974609375,#000000,False,mixed,84,False,ArialMT,0.4166666666666667
test1.pdf,4,humanitarian action.,11.0,False,144.0,432.60198974609375,#000000,False,mixed,20,False,ArialMT,0.0
test1.pdf,4,c.,11.0,True,126.0,447.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,4,Humanitarian organizations and donors should encourage regular evaluations of,11.0,False,144.0,447.60198974609375,#000000,False,sentence,77,False,ArialMT,0.3333333333333333
test1.pdf,4,how data is shared and used.,11.0,False,144.0,462.60198974609375,#000000,False,mixed,28,False,ArialMT,0.5
test1.pdf,4,d. Humanitarian organizations and donors should invest in research to close gaps in,11.0,True,126.0,477.60198974609375,#000000,False,mixed,83,False,Arial-BoldMT,0.46153846153846156
test1.pdf,4,evidence related to the risks and benefits of data in humanitarian settings.,11.0,False,144.0,492.60198974609375,#000000,False,mixed,76,False,ArialMT,0.4166666666666667
test1.pdf,4,e.,11.0,True,126.0,507.60198974609375,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,4,Humanitarian organizations and donors should assess whether there are implicit,11.0,False,144.0,507.60198974609375,#000000,False,sentence,78,False,ArialMT,0.4
test1.pdf,4,conditionalities between the willingness to share disaggregated data and the,11.0,False,144.0,522.6019897460938,#000000,False,mixed,76,False,ArialMT,0.5
test1.pdf,4,"ability of different organizations to access and sustain funding, and take",11.0,False,144.0,537.6019897460938,#000000,False,mixed,74,False,ArialMT,0.36363636363636365
test1.pdf,4,corrective action to address this when identified.,11.0,False,144.0,552.6019897460938,#000000,False,mixed,50,False,ArialMT,0.42857142857142855
test1.pdf,4,f.,11.0,True,126.0,567.6019897460938,#000000,False,mixed,2,False,Arial-BoldMT,0.0
test1.pdf,4,Humanitarian organizations and donors should support inter-sectoral,11.0,False,144.0,567.6019897460938,#000000,False,sentence,67,False,ArialMT,0.25
test1.pdf,4,"collaboration across the humanitarian, development and peace nexus to foster",11.0,False,144.0,582.6019897460938,#000000,False,mixed,76,False,ArialMT,0.3
test1.pdf,4,complementarity in approaches to data responsibility.,11.0,False,144.0,597.6019897460938,#000000,False,mixed,53,False,ArialMT,0.3333333333333333
test1.pdf,4,5,8.0,False,535.5551147460938,730.1878051757812,#000000,False,mixed,1,False,ArialMT,0.0
test1.pdf,5,Annex A: Definitions,10.0,True,72.0,72.5472640991211,#000000,False,capitalized,20,False,Arial-BoldMT,0.3333333333333333
test1.pdf,5,"For the purposes of this framework, the following definitions apply:",10.0,False,72.0,99.5472640991211,#000000,False,sentence,68,False,ArialMT,0.5
test1.pdf,5,-,9.5,False,76.5,126.5198974609375,#000000,False,mixed,1,False,ArialMT,0.0
test1.pdf,5,“Data impact assessment” is a generic term that refers to multiple types of assessments. This includes,9.5,True,94.5,126.5198974609375,#000000,False,mixed,102,False,Arial-BoldMT,0.375
test1.pdf,5,"Data Protection Impact Assessments (DPIAs), the established tool and process in data protection law that",9.5,False,94.5,139.2698974609375,#000000,False,mixed,104,False,ArialMT,0.26666666666666666
test1.pdf,5,should be used (specifically) to assess personal data protection risks. Many organizations have specific,9.5,False,94.5,152.0198974609375,#000000,False,mixed,104,False,ArialMT,0.2857142857142857
test1.pdf,5,"policies, requirements and guidelines for how DIAs should be conducted.",9.5,False,94.5,164.7698974609375,#000000,False,mixed,71,False,ArialMT,0.5
test1.pdf,5,-,9.5,True,76.5,190.2698974609375,#000000,False,mixed,1,False,Arial-BoldMT,0.0
test1.pdf,5,“Data Management” refers to the design of data management activities and subsequent collection or,9.5,True,94.5,190.2698974609375,#000000,False,mixed,97,False,Arial-BoldMT,0.35714285714285715
test1.pdf,5,"receipt, storage, processing, analysis, sharing, use, and retention and destruction of data and information",9.5,False,94.5,203.0198974609375,#000000,False,mixed,107,False,ArialMT,0.2857142857142857
test1.pdf,5,by humanitarian actors. Such activities occur as part of humanitarian action throughout the planning and,9.5,False,94.5,215.7698974609375,#000000,False,mixed,104,False,ArialMT,0.4
test1.pdf,5,"response cycle across clusters/sectors and include, but are not limited to, situational analysis, needs",9.5,False,94.5,228.5198974609375,#000000,False,mixed,103,False,ArialMT,0.3333333333333333
test1.pdf,5,"assessments, population data management, registration and enrollment, case management,",9.5,False,94.5,241.2698974609375,#000000,False,mixed,86,False,ArialMT,0.1111111111111111
test1.pdf,5,"communicating with affected populations, protection monitoring, and response monitoring and evaluation.",9.5,False,94.5,254.0198974609375,#000000,False,mixed,103,False,ArialMT,0.2727272727272727
test1.pdf,5,-,9.5,True,76.5,279.5198974609375,#000000,False,mixed,1,False,Arial-BoldMT,0.0
test1.pdf,5,"“Data Responsibility’’ refers to the safe, ethical and effective management of personal and non-personal",9.5,True,94.5,279.5198974609375,#000000,False,mixed,104,False,Arial-BoldMT,0.3333333333333333
test1.pdf,5,data in humanitarian action.,9.5,False,94.5,292.2698974609375,#000000,False,mixed,28,False,ArialMT,0.25
test1.pdf,5,-,9.5,False,76.5,317.7698974609375,#000000,False,mixed,1,False,ArialMT,0.0
test1.pdf,5,"“Data Sharing” includes all acts that make data accessible on paper, via electronic means or the internet,",9.5,True,94.5,317.7698974609375,#000000,False,mixed,106,False,Arial-BoldMT,0.29411764705882354
test1.pdf,5,"or through other methods to a recipient: a natural or legal person, public authority, agency or another",9.5,False,94.5,330.5198974609375,#000000,False,mixed,103,False,ArialMT,0.47058823529411764
test1.pdf,5,"body, to which the personal data is disclosed.",9.5,False,94.5,343.2698974609375,#000000,False,mixed,46,False,ArialMT,0.5
test1.pdf,5,-,9.5,False,76.5,368.7698974609375,#000000,False,mixed,1,False,ArialMT,0.0
test1.pdf,5,"“Disaggregated data” refers to data that is broken down by one or more sub-categories; e.g. sex, age,",9.5,True,94.5,368.7698974609375,#000000,False,sentence,101,False,Arial-BoldMT,0.3684210526315789
test1.pdf,5,"disability, location, etc. The framework includes personal and non-personal sensitive data generated",9.5,False,94.5,381.5198974609375,#000000,False,mixed,100,False,ArialMT,0.15384615384615385
test1.pdf,5,through or related to the delivery of humanitarian assistance.,9.5,False,94.5,394.2698974609375,#000000,False,mixed,62,False,ArialMT,0.5555555555555556
test1.pdf,5,-,9.5,True,76.5,419.7698974609375,#000000,False,mixed,1,False,Arial-BoldMT,0.0
test1.pdf,5,“Donors” refers to entities who are major contributors to international and humanitarian organizations.,9.5,True,94.5,419.7698974609375,#000000,False,sentence,103,False,Arial-BoldMT,0.38461538461538464
test1.pdf,5,"This may include states, private foundations, and other entities that provide financial resources to support",9.5,False,94.5,432.5198974609375,#000000,False,sentence,108,False,ArialMT,0.3333333333333333
test1.pdf,5,the delivery of humanitarian assistance.,9.5,False,94.5,445.2698974609375,#000000,False,mixed,40,False,ArialMT,0.4
test1.pdf,5,-,9.5,False,76.5,470.7698974609375,#000000,False,mixed,1,False,ArialMT,0.0
test1.pdf,5,“Humanitarian Organizations” refers to entities with a mission to alleviate human suffering and support,9.5,True,94.5,470.7698974609375,#000000,False,mixed,103,False,ArialMT,0.35714285714285715
test1.pdf,5,"affected populations in situations of conflict, natural disaster or socio-economic hardship.",9.5,False,94.5,483.5198974609375,#2E2B2A,False,mixed,92,False,ArialMT,0.25
test1.pdf,5,-,9.5,False,76.5,509.0198974609375,#000000,False,mixed,1,False,ArialMT,0.0
test1.pdf,5,“Personal Data” means any information relating to an identified or identifiable natural person. An,9.5,True,94.5,509.0198974609375,#000000,False,mixed,98,False,Arial-BoldMT,0.35714285714285715
test1.pdf,5,"identifiable natural person is one who can be identified, directly or indirectly, in particular by reference to",9.5,False,94.5,521.7698974609375,#000000,False,mixed,111,False,ArialMT,0.47058823529411764
test1.pdf,5,"an identifier such as a name, an identification number, location data, an online identifier or to one or more",9.5,False,94.5,534.5198974609375,#000000,False,mixed,109,False,ArialMT,0.5263157894736842
test1.pdf,5,"factors specific to the physical, physiological, genetic, mental, economic, cultural or social identity of that",9.5,False,94.5,547.2698974609375,#000000,False,mixed,111,False,ArialMT,0.3333333333333333
test1.pdf,5,natural person.,9.5,False,94.5,560.0198974609375,#000000,False,mixed,15,False,ArialMT,0.0
test1.pdf,5,-,9.5,False,76.5,585.5198974609375,#000000,False,mixed,1,False,ArialMT,0.0
test1.pdf,5,“Sensitive non-personal data” means information whose unauthorized disclosure may cause very,9.5,True,94.5,585.5198974609375,#000000,False,sentence,92,False,Arial-BoldMT,0.08333333333333333
test1.pdf,5,"serious harm to humanitarian organizations’ or donors’ operations, reputation, assets, staff, and",9.5,False,94.5,598.2698974609375,#000000,False,mixed,97,False,ArialMT,0.25
test1.pdf,5,"interlocutors, or is very likely to result in regulatory action(s). Such information may also be defined as",9.5,False,94.5,611.0198974609375,#000000,False,mixed,107,False,ArialMT,0.5
test1.pdf,5,"sensitive due to its nature, regardless of the harm its unauthorized disclosure would cause to",9.5,False,94.5,623.7698974609375,#000000,False,mixed,94,False,ArialMT,0.4
test1.pdf,5,humanitarian organizations’ or donors’.,9.5,False,94.5,636.5198974609375,#000000,False,mixed,39,False,ArialMT,0.25
test1.pdf,5,-,9.5,False,76.5,662.0198974609375,#000000,False,mixed,1,False,ArialMT,0.0
test1.pdf,5,"“Third party” means a natural or legal person, public authority, agency or body other than the data",9.5,True,94.5,662.0198974609375,#000000,False,sentence,99,False,Arial-BoldMT,0.35294117647058826
test1.pdf,5,"subject, controller, processor and persons who, under the direct authority of the controller or processor,",9.5,False,94.5,674.7698974609375,#000000,False,mixed,106,False,ArialMT,0.4666666666666667
test1.pdf,5,are authorized to process personal data.,9.5,False,94.5,687.5198974609375,#000000,False,mixed,40,False,ArialMT,0.3333333333333333
test1.pdf,5,6,8.0,False,535.5551147460938,730.1878051757812,#000000,False,mixed,1,False,ArialMT,0.0
test10.pdf,0,Comptroller of the Currency,9.84000015258789,True,72.0,115.19615173339844,#000000,False,mixed,27,False,Univers-Bold,0.5
test10.pdf,0,Administrator of National Banks,9.84000015258789,True,72.0,127.19615173339844,#000000,False,mixed,31,False,Univers-Bold,0.25
test10.pdf,0,"Washington, D.C.  20219",9.84000015258789,False,72.0,144.47618103027344,#000000,False,mixed,23,False,Univers,0.25
test10.pdf,0,Corporate Decision #97-72,15.84000015258789,True,339.8399963378906,171.36622619628906,#000000,False,mixed,25,False,Arial-Bold,0.0
test10.pdf,0,August 1997,15.84000015258789,True,446.3999938964844,190.5662384033203,#000000,False,sentence,11,False,Arial-Bold,0.0
test10.pdf,0,DECISION OF THE OFFICE OF THE COMPTROLLER OF THE CURRENCY,12.0,True,93.60000610351562,223.92001342773438,#000000,False,all_caps,57,True,CGTimes-Bold,0.6
test10.pdf,0,ON THE APPLICATION TO MERGE,12.0,True,204.48001098632812,238.32003784179688,#000000,False,all_caps,27,True,CGTimes-Bold,0.6
test10.pdf,0,"FIRST AMERICAN BANK, N.A., LISBON, NORTH DAKOTA,",12.0,True,135.36001586914062,252.72006225585938,#000000,False,all_caps,48,True,CGTimes-Bold,0.125
test10.pdf,0,WITH AND INTO,12.0,True,257.280029296875,267.1200866699219,#000000,False,all_caps,13,True,CGTimes-Bold,1.0
